title,time,click,content
"
                    ENS 서비스 지금 접속 되나요?                    ",05-18,1770,Myether wallet ENS 서비스 접속 애러가 계속 나네요.혹시 저만그런가요?
"
                    CoinKorea 5월 3주차 암호화폐 뉴스입니다.                    ",05-18,7644,"
제 기준으로 눈에 띄는 뉴스들만 정리해보았습니다.
잘못된 뉴스나 다른 이슈거리가 있다면 보충지적해주시면 감사하겠습니다. :)
코인 트레이딩에 많은 도움 되셨으면 좋겠습니다.암호화폐 시장의 새로운 이변날짜들은 UTC 기준도 있으니 정확하지 않습니다.
대략 이 시점이다 참고해주시면 감사하겠습니다.
가상화폐 정보 를 운영중입니다.
여러분들의 많은 응원과 좋은 정보 맨션 주시면 감사하겠습니다 ^^
빠르게 소식을 접하고 싶으시다면 나  구독해주세요. :)
CoinKorea 채팅 메신저 에 참여해보세요.
가상화폐 정보 공유를 위한 채널입니다. 많은 참여 부탁드립니다. :)본 게시물은 Steemit 블로그에도 작성되었습니다.본 게시물은 에 따라 이용하실 수 있습니다."
"
                    유명 벤처투자가 프레드 윌슨, ""올해 이더리움 마켓캡이 비트코인을 추월할 것이다""                    ",05-18,5584,앞 부분은 벤처투자 주식 등 일반적인 투자시장 관련된 애기 하니까(프레드 윌슨이 암호화폐도 언급하는데 앵커가 피하네요)8분 20초쯤부터 보시면 됩니다. 앵커 : 2017년에 있을 큰 사건 예언을 하나 한다면?프레드 윌슨 : 이더리움 마켓캡이 비트코인을 추월할 것이다.앵커 : (무슨 말인지 모르는 어색한 표정으로) ㅋㅋㅋㅋㅋ별거 아닌데 왜 이렇게 웃기죠 ㅋㅋ
"
                    중국 거래소들이 이더리움 상장 준비한다네요                    ",05-18,5955,"빗썸은가상화폐에 대한 세계적인 관심이 늘어나고 있다""고 말했다네요~워낙에 빗썸이 큰 거래소다보니 거래량이 많은건 사실이지만빗썸에서 거래하는 사람으로서 예전보다 거래량이 늘고있는건 확실히 느끼고 있구요 ㅎㅎ디지털 통화 분석 회사인 크립토콤페어에 따르면우리나라 세계 이더리움 거래량이 미국에 이어 2위를 차지하고 있다고 하네요.. ㄷㄷ게다가 관련 업계의 관계자가""이더리움은 중국 거래소들이 상장을 준비 중이라는 전망이 나오면서 급등 중"" 이라고 분석했다고 해요~앞으로 이더리움이 어떻게 될지 그 전망이 무척 궁금하네요!내용 출처 : "
"
                    가입인사드립니다^^&                    ",05-18,1055,정보많이 얻어가구 공부하면서 공유만힝 하겠습니다~
"
                    안녕하세요. 가입인사드립니다.                    ",05-18,1718,빠르게 진화하고 있는 시대를 직접 목격할 수 있는 것에 감격하고 있습니다.단순히 목격자의 역할을 하기보다 변화를 주도하는 사람이 되었으면 하는 바램입니다.새로운 비즈니스 아이디어를 찾고 있습니다.체인톡을 알게 되어 기쁩니다. 자주 찾아오겠습니다.그럼 잘 부탁드립니다.
"
                    (해명글)코인재테크라는 카페는 제가 운영하는 곳이 아닙니다. / 시정요구 하였습니다.                    ",05-18,2619,안녕하세요 류현입니다.현재 몇몇 분들이 <코인재테크>라는 카페가 제가 운영하는 곳이 맞냐고 따지듯이 물어 원인을 물으니각종 커뮤니티에서 출처와 저작권자의 표시도 없이 글들을 퍼다놓은 것을 알게되었습니다.(링크를 첨부합니다.)현재 스팀잇 체인톡 땡글 등 각종 커뮤니티의 글들이 올라와 있기에여러분들과 이의 상황을 나누고 해명하기 원하는 마음입니다.물론 제가 운영하는 카페 이름은 <코인재태크정보총정리> 라는 .. 다소 긴 이름이지만앞글자가 비슷하니 오해가 있으셨나보더군요. ;; ()좋지 않은 말이 나온것이 한두분이 아닌지라 저도 당황했습니다.제 브리핑 글들도 그대로 있고 하니.. 오해할만도 합니다...물론 죄송스럽지만 저의 잘못은 아니므로 신고조치를 할것을 알려드리고 한번 둘러보는데약간 심각한 상황에 대해 전혀 인지를 못하고 있음을 발견했습니다.이건 고의라고 보긴 좀 ... 어렵겠다 싶어서적정선에서 시정조치를 요구하는 글을 올려놓았습니다.일단 저의 입장에서는 오해도 받고 억울한 심정이지만이러한 권고로 처리하는 것이 어느정도 최선이라는 판단입니다.다음 글에 어떻게 반응하려나 지켜볼 예정입니다.시정조치를 하지 않았을 경우 강경대응 하겠지만적절한 조치를 취하고 뉘우친다면 .. 너그러이 용서해 주는것도코인시장의 선후배간에 덕목이 되지 않을까 생각합니다.위의 카페에 대해 오해가 있으셨다면그것이 제가 운영하는 카페가 아님을 다시한번 말씀드립니다.괜히 불편한 이야기를 하는 것은 아닌지 모르겠습니다..다음은 원문 전체내용입니다.안녕하세요 LUCAS류현 입니다.아시다피현재 코인 시장은 매우 작습니다.몇몇 커뮤니티만 지나도 서로 다 알고 인사하게 되지요.지금 이 카페에 올라와 있는 글들 중 타 커뮤니티에서 퍼온글들이출처와 저작권자의 노출없이 마구잡이로 올라와 있는 것들이 많습니다.(와서보니 제 글과 사진들도 그렇게 되어 있더군요.)이름 또한 제가 운영하는 카페와 비슷하여 몇몇 분들은 제 카페에서 그런줄 오해를 사기도 했습니다.(링크를 첨부합니다.)한두분이면 이렇게까지 언급하지 않았겠지만 소문이 무섭습니다.이런 식이라면 많은 분들이 좋지 않은 시선으로 바라볼것 입니다.실제로 많은 분들이 분노를 표현하고 있습니다.제생각에 카페 운영에 대해 개념이 잡히지 않아 능숙하지 않았으며정보를 공유하고자 하는 선한의도였다고 판단하고바로 신고조치하지 않고 먼저 좋은 의도로 권면드립니다.참고로 몇몇분을 통해 저작권 문제로 신고가 들어가면네이버측에서는 카페를 저품질 평가하여 글이 네이버상에 노출되지 않으며해당 메니저나 작성자 아이디 역시 악성광고성 아이디로 분류될수 있습니다.사실 저작권 침해문제는 굉장히 심각한 사안으로단순하게 네이버의 활동제안만이 아니라 민사법상의 소송과 강경대응조차 가능한 문제입니다.타인의 글을 도용하는 것은 법법행위임을 아셔야 합니다.컨텐츠를 만들고 글을 쓰는 퍼블리셔들은 자신의 창작물을 자식같이 소중히 여깁니다.많이 퍼지는 것은 좋지만 출처가 없으면 본인글처럼 되지 않습니까?그러므로 이 상황을 원만하게 해결하기 위해서 저의 건의는 다음 세가지 입니다.좋은 권면의 이야기이니 숙지하셨으리라 믿습니다.본 글은 게시와 동시에 각 커뮤니티에 올려질 것이므로빠른 조치 하시어 오해를 푸시고 현명하게 대답해주시기를 당부드립니다.코인시장 생태계에 좋은 영향 미치는 정보교류의 공간으로 자리매김 하시길 기원합니다.
"
                    가상화폐 초짜입문자들을 위한 입문 교육                    ",05-17,9518,<가상화폐 재테크 초보입문 교육> l 교육 개요향후 비트코인알트코인 등 가상화폐는 현행 화폐와 병행되어 전세계적인 공용화폐로자리매김할 것이 확실시 되고 있습니다. 이에 극 초기인 지금 가상화폐에 투자를해놓는다면 향후 엄청난 수익률을 가져올 수 있습니다.(비트코인은 몇만배 상승했음)현재 가상화폐시장엔 다단계폰지사기 등 무수히 많은 사기업체들이 있으며 초보자분들은 아무런 가이드가 없이 투자 시 막대한 손해를 보고 있는 실정입니다. 이에 가상화폐에대한 올바른 가이드를 드리고자 본 교육을 실시하게 되었습니다.[교육 대상]1. 국내 거래소(빗썸코인원코빗)만 거래중이고 해외 거래소에서 거래하고 싶으신 분2. 가상화폐에 대해서 아무런 지식이 없는데 투자할 의향이 있으신 분(폴로닉스에서 거래중이신 분은 교육 안받으셔도 됩니다. 폴로닉스 위주로 교육이 진행됩니다)[교육 일시]1기 : 2017년 5월 20일 토요일 (오후 2시 ~ 5시) 원하는 날짜와 시간에 1:1 개별 교육을 희망하시는 경우 이메일 연락 요망합니다.(수강료 10만원 교육시간 3시간 내외)[교육 장소]서울 강남(등록시 자세한 안내문자 송부)[교육비용]교육비 8만원[교육 세부 내용] - 프로젝트 화면으로 실제 거래가입등 작동 방법 시연해 드립니다.1부 (오후 2시~3시 20분) ************************-블록체인/가상화폐(비트코인/알트코인)개요-가상화폐 종류 및 특징하드웨어지갑-투자 방법(마이닝국내거래소 거래방법등)-다단계폰지사기 업체 소개-국내거래소 안거치고 직접 카드로 비트코인 사서 국내에 되파는 방법2부 오후 3시30분~5시 *****************************-해외거래소 별 특징 소개(폴로닉스비트렉스이더델타 등)-폴로닉스 거래 방법 소개(거래랜딩마진예금송금신분확인 등)- 가상화폐 주요 정보습득 사이트- ICO (상장 전 프리세일) 정보 습득 방법 - 장기투자 유망종목 소개/유망 ICO종목 소개[특전]- 수료후기수별 정보 공유 모임 개설(오프라인&카페)- 무료 자문* 교육희망자는  으로 성명핸드폰번호를 명기후송부하여 주시면 교육비 입금 계좌를 알려드리겠습니다. 교육장소는 참가인원에 따라 달라지므로 교육 2일전 일괄 통보드립니다.(교대 혹은 강남 TOZ에서 실시 예정)
"
                    제11회 서울 이더리움 밋업 마무리 글(발표자료, 사진영상 등 첨부)                    ",05-15,4007,안녕하세요.Status팀의 방한으로 갑작스럽게 일정이 계획되었음에도 불구하고이 많은 분들의 도움으로여러모로 도와주신 분들께 감사의 말씀을 드립니다.1.발표자료2.밋업 사진 및3.후원관련4.질문과 피드백PDF로 만들어진 발표자료 링크입니다.링크 : 링크 :시장 현황에 대한 소개는 Chaintalk을 통해 꾸준히 전달해드리도록 하겠습니다.제 11회 밋업 풀영상은 생방송을 진행했던 링크와 동일합니다.링크 : 촬영 시 인터넷 연결의 문제가 발생하여 화면이 자주 끊기는 현상이 발생하였습니다. 다음 밋업에는 원활한 영상 전달을 위해 노력하도록 하겠습니다.이더리움 밋업은 모든 부대비용을 투명하게 처리하고 있습니다.다시 한번 이번 행사를 후원해주신 분들께 감사의 말씀 전달드립니다.(주)광주전자유통 - 채굴장비 부품 전문 Mecca2014NONOS(노노스) - 채굴장비 부품 전문.​행사를 준비하면서은 다음 링크에 정리되어 있습니다.남은현금 잔액 : 0원남은 이더 잔액 : 40.49이더()-후원품 USB200개 중 160개는 10회에 나눠드렸으며 남은 40여개는 11회 밋업 때 선착순으로 전달해드렸습니다.이더리움 밋업은 모든 지출 내역에 대한 영수증(세금계산서)과 명세서를 유지하고 있으며하고 있습니다.후원 관련 문의는 kevin.j@onther.io으로 연락주시기 바랍니다.Status팀 프레젠테이션 이후 여러분들의 관심 덕분에 많은 질의 응답이 있었습니다.밋업에서 이루어진 질의응답에 대해서는 추후에 정리하여 올려드리도록 하겠습니다.진행 도중 현장 상황에 의해 미처 전달하지 못한 질문들은 댓글을 통해 올려주시면 해당 팀으로 전달토록 하겠습니다.밋업 진행이나 운영에 대한 피드백들도 올려주시면 다음 밋업에는 반영토록 하겠습니다.(ex - 영어 프레젠테이션이 좀 길었다..등등)___________________________촉박하게 계획 된 밋업임에도 불구하고 많은 분들의 성원에 힘입어제 11회 서울 이더리움 밋업이 성공적으로 마무리되었습니다.앞으로도 이더리움 밋업을 통해 이 분야에 더 많은 분들이 교류하고지식을 나눌 수 있는 장을 만드는데 더 노력하겠습니다.감사합니다.코오거나이저 이준희(Nomad) 드림
"
                    국내에서 진행되고 있는 여러 블록체인&암호화폐 프로젝트를 소개합니다.                    ",05-12,3932,안녕하세요. 저는 를 운영하고 있습니다.CoinKorea는 블록체인과 암호화폐(가상화폐) 시장에 대해 올바른 공부를 진행하고 '성공적인 투자'와 '블록체인 연구'를 진행 할 수 있게 함께 공부하는 것을 목표로 하는 프로젝트입니다.CoinKorea는 개인이 운영하고 있으며 모든 프로젝트는 비영리로 진행되고 있습니다. CoinKorea(코인코리아)는 국내 암호화폐 커뮤니티를 서로 잇는 커뮤니티 허브를 목표로 지양하고 있습니다.CoinKorea(코인코리아)의 궁극적인 목표는  입니다.그의 일환으로 국내에서 진행하는 여러 좋은 프로젝트들이 있어서 소개해드리고자 합니다.에서 블록체인&암호화폐 관련해서 좋은 정보와 이해하기 쉽게 설명해주시는 분들이 있습니다. 매주 목요일 오후 9시에 생방송을 진행해주시는 분들입니다. 여러 코인들의 좋은 가이드들을 영상으로 쉽게 소통하면서 알려주십니다. 구독해보시면 좋을거 같아서 소개드립니다. 현재 국내에서 가장 활발하게 활동해주시며 암호화폐 사용자를 위한 좋은 가이드와 좋은 정보를 알기쉽게 제공해주는 유쾌한 방송입니다.양큰님이 진행하고 계시는 입니다.4차 산업혁명의 투자/기술정보자료를 체계적으로 번역하여 대한민국 공동체에 공급하는 것을 목표로 활동하고 계시며 그 누구보다 열정적으로 활동하고 계십니다. 앞으로의 활동이 정말 기대되는 프로젝트입니다. 번역에 관심있는 분들은 추후 새로운 맴버를 모집하실 예정이니 참여하시면 정말 좋을것 같습니다.블록체인 소셜 플랫폼 Steemit에서 진행하고 있는 입니다. 여러 작가분들이 암호화폐&블록체인 관련 게시글을 작성해주시고 있으며 초심자분들을 위한 가이드와 여러가지 암호화폐의 정보의 장으로 거듭나고 있습니다. 현재 국내 암호화폐 커뮤니티중 가장 활발한 커뮤니티입니다. Steemit에 관심있는 분들은 가입해보시고 활동해보시면 좋을 것 같습니다. 꼭 암호화폐 게시글이 아니라도 일상 블로그 등 자유로운 주제로 작성하실 수 있습니다. 그와 관련된 KR커뮤니티에서 여러 작가들을 위한 활동을 진행하고 계십니다. 작가들을 위한 여러 지원들이 있고 보상도 보상이지만 커뮤니티로써 Steemit에서 글 쓰는 매력을 느끼실 수 있다고 생각합니다. 암호화폐 게시글에 관심 있는분은 즐겨찾기나 구독해보시는 것을 추천드립니다. Steemit 가입방법은 선무님의 글인를 참조하시면 좋을 것 같습니다.개설된 커뮤니티입니다. 누구나 참여하실 수 있습니다. Steemit 커뮤니티나 개인 블로그 또는 커뮤니티에서 작성하신 글을 링크하셔도 되고 글을 올려주셔도 됩니다. 플랫폼끼리의 시너지를 낼 수 있는 그런 커뮤니티가 되고자 합니다. 또환 건전한 후원문화를 만들어 보려 합니다. 본인의 게시글을(링크) 올려주시고 후원버튼을 부착하실 수 있습니다. 그와 을 한번 읽어주셨으면 좋겠습니다.국내 암호화폐&블록체인 커뮤니티의 지각이 움직이고있습니다. 여러가지 좋은 프로젝트들이 계속해서 생겨나고진행되고 있습니다. 앞으로 국내 암호화폐 커뮤니티는 더 강해질 것이라 믿고 있습니다. 이런 프로젝트 진행에든 많은 분들의 관심과 격려 참여가 필요합니다. 모두 좋은 결과를 이뤄낼 수 있게 노력하고 있으니 많은 응원 부탁드리겠습니다. 감사합니다 :)
"
                    도전이 열정에 응답한다 : 블록체인타이거팀 2기 멤버모집 마감                    ",05-12,2283,
"
                    게시판 사용 규칙 제안 (1)                    ",05-12,1372,
"
                    CoinKorea 5월 2주차 암호화폐 뉴스입니다.                    ",05-11,6856,제 기준으로 눈에 띄는 뉴스들만 정리해보았습니다.잘못된 뉴스나 다른 이슈거리가 있다면 보충지적해주시면 감사하겠습니다. :)코인 트레이딩에 많은 도움 되셨으면 좋겠습니다.날짜들은 UTC기준도 있으니 정확하지 않습니다.대략 이 시점이다 참고해주시면 감사하겠습니다.가상화폐 정보 를 운영중입니다.여러분들의 많은 응원과 좋은 정보 맨션 주시면 감사하겠습니다 ^^빠르게 소식을 접하고 싶으시다면 나  구독해주세요. :)CoinKorea 채팅 메신저 에 참여해보세요.가상화폐 정보 공유를 위한 채널입니다. 많은 참여 부탁드립니다. :)본 게시글은 Steemit 블로그에도 작성되었습니다.https://goo.gl/Dg1AdP
"
                    열정이 도전을 부른다 : 블록체인 타이거팀 2기 신입멤버를 모집합니다                    ",05-11,3575,
"
                    진심어린 답변 좀 부탁드립니다                    ",05-11,2238,매타 마스크 비번을 까 먹었습니다12가지 단어키도 분실한 상태인데어떻게 하면 좋나요???너무 답답해서 미쳐버리겠습니다ㅠㅠ
"
                    exchange.eth = 6666 eth 비딩                    ",05-10,2173,이더리움 네임 서비스가 몇일 재가동이 되었는데 이번에는 별 다른 문제없이 잘 돌아가는 것 같습니다.exchange.eth 에 6666 이더가 비딩 되었다는군요.
"
                    DLAP dapp-solidity-study 에서 dapp mini project에 참…                                    ",05-10,19849,dapp-study.slack.com(조회원가입항초대와권한스터디는누구나참여할수있는공개모임입니다해당폼에이메일을입력하면)
"
                    11회 서울 이더리움 밋업 공지(status - 모바일 이더리움 OS 번역 첨부)                    ",05-09,3613,제11회 서울 이더리움 밋업이 내일 5/10(수) 오후 7:30 역삼동 팁스타운 지하1층 팁스홀에서 열립니다.status.im의 공동 수장인 carl과 Jarrad가 방한했고모바일 이더리움 OS를 지향하는 status.im의 기술 및 비즈니스 모델을 소개할 예정입니다.밋업 페이지 : 행사 일정은 다음과 같습니다.7:30 ~ 7:40 Brief introduction to Status by Kevin.J(Korean)7:40 ~ 8:40 Status by Jarrad & Carl (English)8:40 ~ 8:50 Snack Break & Networking (Whatever)8:50 ~ 9:20 Overview of Decentralized Exchange by Atomrigs(Korean)9:20 ~ 9:30 Q&A (Korean & English - translated)9:30 ~     After Party(Chicken & Beer)__________________________________________________7:30 ~ 7:40 Status에 대한 간략한 소개 by 정순형(한국어)7:40 ~ 8:40 Status by Jarrad & Carl (영어)8:40 ~ 8:50 휴식 & 네트워킹8:50 ~ 9:20 분산화 거래소 훑어보기 by 아톰(한국어)9:20 ~ 9:30 질의응답 (한국어 영어)9:30 ~     뒷풀이(치맥)멀리 계셔서 오시지 못하는 분들을 위해 실시간 방송도 준비중입니다.10회 밋업 때 영어로 진행되는 프레젠테이션이 힘들다는 의견이 많았습니다.그래서 이번 밋업은 사전에 관련된 자료를 번역해서 배포하기로 했습니다.아무런 댓가 없이 본인 시간을 내어 번역을 해 주신 양큰님께 감사 말씀을 드립니다.행사를 후원해주신 업체 및 개인분에게도 감사 말씀을 드립니다.
"
                    Kraken 거래소 ddos 공격                    ",05-09,3750,오늘 Kraken 거래소가 ddos 공격을 받는 동안 한 때 이더 가격이 26불 대까지 내려갔습니다.ddos 공격으로 유저의 엑세스를 막아놓고 대량 매도를 쳐서 가격을 쳤는데 아마도 마진 콜에 의해 연쇄반응으로 내려갔던 것 같습니다.거래소가 해킹으로 코인을 잃어 버리지 않더라도 이런 식의 ddos 공격을 한다면 마진 거래가 얼마나 위험한지 알 수 있습니다.이런 피해자가 있군요. 마진콜로 1000이더가 20불에 팔렸다는 내용입니다.
"
                    거래소 해킹대비 보험                    ",05-06,5034,
"
                    CoinKorea 5월 1주차 암호화폐 뉴스입니다.                    ",05-04,53747,"는 가상화폐 정보 트위터로 이 운영하고 있는 비영리 활동입니다.
제 기준으로 눈에 띄는 뉴스들만 정리해보았습니다.
잘못된 뉴스나 다른 이슈거리가 있다면 보충지적해주시면 감사하겠습니다. :)
코인 트레이딩에 많은 도움 되셨으면 좋겠습니다.
대략 이 시점이다 참고해주시면 감사하겠습니다.
가상화폐 정보 를 운영중입니다.
여러분들의 많은 응원과 좋은 정보 맨션 주시면 감사하겠습니다 ^^
빠르게 소식을 접하고 싶으시다면 나  구독해주세요. :)
CoinKorea 채팅 메신저 에 참여해보세요.
가상화폐 정보 공유를 위한 채널입니다. 많은 참여 부탁드립니다. :)본 게시물은 Steemit 블로그에도 작성 되었습니다.https://goo.gl/kh29ej"
"
                    jaxx 지갑 노시스 지원                    ",05-02,5645,모바일(안드로이드 & ios) 과 데스크탑에서 비트 이더 기타 여러 이더 토큰 들을 주고 받을 수 있는 지갑 중에 가장 많이 쓰이는 것이 jaxx 입니다.이 지갑이 GNO (노시스)를 서포트하기 시작했네요.jaxx 는 지갑기능만 제공하지 dapp 브라우저는 아닙니다.모바일 dapp 브라우저에는 status.im 와 Token이 있습니다.
"
                    CoinKorea 커뮤니티, 위키 런칭                    ",05-02,2578,는 블록체인과 암호화폐(가상화폐) 시장에 대해 올바른 공부를 진행하고 '성공적인 투자'와 '블록체인 연구'를 진행 할 수 있게 함께 공부하는 것을 목표로 하는 프로젝트입니다. 그와 관련해서 모든 프로젝트는 로 추진하고 있습니다. CoinKorea는 국내 암호화폐 커뮤니티를 서로 잇는 커뮤니티 허브를 목표로 지양하고 있습니다. 그에 대한 활동으로 암호화폐 관련 정보 와 을 운영하고 있습니다. CoinKorea의 궁극적인 목표는  입니다.국내 암호화폐(블록체인) 커뮤니티에는 사실 여러 커뮤니티들이 있습니다만 현재 국내 암호화폐 커뮤니티들은 정체되어 있습니다. 여러 불화가 존재하고 그로인해 서로 상처와 불신들이 지배하면서 벌어지고 있지 않나 생각됩니다. 세계는 나날이 발전해나가고 있는 4차 산업혁명 블록체인에 대한 학습과 연구에 대한 건설적인 토론이 매마르고 너무나 많은 사기와 그로인한 피해자 등 불신속에서 국내 암호화폐 커뮤니티들이 건강한 성장을 못하지 않았나 라는게 개인적으로 이때까지 제가 바라본 단상입니다. 언제까지 비트코인과 같은 암호화폐들이 사기 랜섬웨어 등 대중에게 안좋은 키워드로 떠올라야 될까요? 이와같은 문제가 국내에서의 투자자 개발자 그와 관련한 사업가 그리고 연구자들에게 좋지 못한 영향을 주고 있다고 판단하고 있습니다. 또한 원할한 새로운 인재 유입에도 저해되고 있습니다. 저는 이 악성고리를 어떻게 끊어야 될지 많은 고민을 해왔습니다. 그와 관련해서 저는 작년부터 여러가지 노력들( 등)을 진행해왔고 이제는 이 악순환을 끊기 위한 새로운 도전을 시도합니다.먼저 이 문제를 해결하기 위해선 제가 생각하는 방안은 암호화폐 관련 내용을 올바르게 학습할 수 있고 연구할 수 있는 그런 환경이 필요하다고 판단했습니다. 그에대한 방안으로 를 런칭하려 합니다. 위키는 누구나 편집 가능한 웹 사이트입니다. 많은 사람들이 편집을 진행할 수 있다보니 정확성과 전문성이 떨어질수도 있지만 그래도 여러 사람들이 올바른 공부를 진행할 수 있는 방향으로 해내보려고 합니다. 초기에는 컨텐츠가 적겠지만 앞으로 계속 꾸준히 채워 나가도록 하겠습니다.아닙니다. 경쟁하기 위한 것이 절대 아닙니다. 는 일반적인 커뮤니티와 조금 다른 측면으로 바라봐주시면 좋을거 같습니다. CoinKorea의 목표는 국내 모든 암호화폐 커뮤니티의 발전입니다. 모든 커뮤니티의 발전을 도모하고 있습니다. 그와 관련하여로 삼고 있습니다.     등 개인 블로거까지 모두 참여하실 수 있습니다.구체적인 방안을 설명드리자면 예를들어 자신이 작성한 암호화폐 관련 게시글을 본인 커뮤니티(블로그)에 올리시고 그것을  게시판에 링크하실 수 있습니다. 그러면 방문자(독자) 들은 해당 커뮤니티(블로그)에 방문하여 글을 읽을 수 있고 작가는 자신의 게시글에 대한 조회수와 팔로워를 증가 시킬 수 있습니다. 독자는 좋은 글을 읽을 수 있어서 좋고 작가 역시 좋은 윈윈의 시너지를 낼 수 있습니다. 또한 그 커뮤니티에 대한 신규 유입자가 발생할 수 있습니다. 이뿐만이 아닙니다. 커뮤니티에서 작가가 링크 또는 게시글을 게시하면 게시글 하단에 후원버튼을 게시 할 수 있습니다. 이는 작가의 활동에 도움이 될 수 있는 후원을 받을 수 있으며 그로인한 더욱 좋은 퀄리티의 글이 탄생할 수 있는 시너지를 발생시킨다고 생각합니다. 후원버튼은 은행계좌 페이팔 비트코인 이더리움 계좌 정보를 넣어주시면 됩니다. 추후 선호도에 따른 더 많은 암호화폐를 지원하겠습니다. Steemit 개인 블로거 커뮤니티 회원 모두 참여하실 수 있습니다. (단 단순한 광고홍보 목적의 게시글은 강력한 제제를 받을 수 있습니다.)현재 CoinKorea가 운영하는 와 의 구독자는 점점 늘어나고 있는 추세입니다. 저 역시 좋은 컨텐츠를 구독자 여러분들께 소개드리려고 노력하고 있습니다. 커뮤니티(블로그)에 글을 작성해주시면 제가 전부다는 어렵겠지만 최대한 모두 읽고 좋은 글을 &에 소개해드리고 있습니다. 조회수에 미약하게나마 도움드리고 싶습니다. 또한 에서도 저는 큐레이터로 활동하고 있습니다. 에서 새로운 작가분들에게 여러 지원을 해드리고 있으니 많은 관심 부탁드리겠습니다.새로운 도전을 해보려 합니다. 국내 암호화폐 커뮤니티에 기반을 새롭게 변화시켜 보려 합니다. 이것이 성공하려면 여러분들의 많은 지지와 참여가 필요합니다. CoinKorea의 모든 프로젝트는 비영리입니다. 플랫폼은 비영리 컨텐츠는 영리의 상호부조를 잘 살려서 좋은 콜라보를 이뤄내 더욱 강한 건강한 커뮤니티를 만들어보겠습니다. 제가 새로운 커뮤니티를 런칭한다고 해서 기존에 활동하던 커뮤니티에서 활동을 멈추지 않습니다.  앞으로도 계속 활동할 것입니다. 항상 제게 큰 힘이 되주시는 분들 모두에게도 감사의 말씀을 드립니다. 읽어주셔서 감사합니다.
"
                    유엔, 이더리움을 이용한 식량큐폰 배급                    ",05-02,3416,UN의 세계식량계획(WFP)이 식량큐폰 배급과 사용을 위해 패러티 지갑을 활용한 이더리움 솔루션을 사용한다고 합니다. 이번에 시험적으로 요르단에서 약 1만명에게 이더리움 큐폰이 제공되고 이 큐폰으로 스토어에서 식품과 교환할 수 있게 한다는 것인데요 디바이스는 별도로 개발된 획기적인 단말기가 사용된다고 합니다.
"
                    독일 이더리움 베이스 전기차 충전소 수백대 설치                    ",05-02,5134,독일의 전기 자이언트인 RWE 가 이더리움 퍼블릭 블럭체인에 연결된 유로토큰 기반으로 충전할 수 있는 전기차 충전소 수백곳을 설치했습니다.페이먼트에 사용되는 솔루션 사이트입니다.
"
                    엔터프라이즈 이더리움 얼라이언스 밋업 자료                    ",05-01,2857,이더리움 프랑크푸르트 밋업에서 사용되었던 EEA 프리젠테이션 자료입니다.
"
                    양큰님!                    ",04-30,1227,양큰님 연재강좌는 언제쯤 업데이트가 될까요?
"
                    dapp 개발 정보공유 오픈 채팅방을 열었습니다.                    ",04-30,3127,참여코드 : dapp순수한 dapp 개발 정보 및 네크워킹 오픈 채팅방입니다많은참여 부탁드립니다 ^^
"
                    CoinKorea 캘린더 공유                    ",04-29,4782,제가 사용하는 구글 캘린더입니다. 앞으로 나올 코인 이슈들이나 여러가지 투자관련 소식들을 캘린더로 작성해보고 있습니다. 날짜들은 정확한 시간이 아닐 수 있습니다. 캘린더 같은 경우엔 제가 개인적으로 정리하다보니 정확하지 않을 수 있습니다. 무조건 신뢰하지마시고 대략 이쯤이겠구나 라고 생각해주시면 감사하겠습니다. 계속해서 수정될 예정입니다.추가하는 방법은 구글에 로그인 하신뒤 아래 이미지와 같이 + 버튼을 눌러주시면 본인 캘린더에 추가 됩니다.모바일에서도 확인하시려면 구글 캘린더 App을 설치하시면 될 것 같습니다. 또한 PC사용자중 윈도우 10 사용자 분들은 본인의 구글 계정을 윈도우 10 기본App인 메일 App과 연동하면 PC에서도 캘린더를 연동하실 수 있습니다.
